-3.000000000000000000e+00 4.563359458729656320e+17
-2.833333333333314386e+00 4.539393197620592640e+17
-2.666666666666685614e+00 4.525736919606231040e+17
-2.500000000000000000e+00 4.534010744605245440e+17
-2.333333333333314386e+00 4.328807171526492160e+17
-2.166666666666685614e+00 6.142079184928768000e+15
-2.000000000000000000e+00 5.732500903034880000e+15
-1.666666666666685614e+00 5.670299039170560000e+15
-1.333333333333314386e+00 1.320368778248192000e+15
-1.000000000000000000e+00 1.321330850922496000e+15
-6.666666666666856145e-01 1.127748269506560000e+14
-3.333333333333143855e-01 1.126637533921280000e+14
0.000000000000000000e+00 1.103188186890240000e+14
3.333333333333333148e-01 6.120706408448000000e+12
6.666666666666666297e-01 4.861241327616000000e+12
1.000000000000000000e+00 3.828274429952000000e+12
1.333333333333333259e+00 3.049919348736000000e+12
1.666666666666666519e+00 2.524798779392000000e+12
2.000000000000000000e+00 2.288432185344000000e+12
2.500000000000000000e+00 1.924937809920000000e+12
3.000000000000000000e+00 1.629236101120000000e+12
3.500000000000000000e+00 1.556863385600000000e+12
4.000000000000000000e+00 1.523174080512000000e+12
4.500000000000000000e+00 1.424113926144000000e+12
5.000000000000000000e+00 1.344469860352000000e+12
5.500000000000000000e+00 1.399307501568000000e+12
6.000000000000000000e+00 1.393767350272000000e+12
6.500000000000000000e+00 1.372161966080000000e+12
7.000000000000000000e+00 1.283174301696000000e+12
7.500000000000000000e+00 1.195235606528000000e+12
8.000000000000000000e+00 1.235046760448000000e+12
8.500000000000000000e+00 1.157486608384000000e+12
9.000000000000000000e+00 1.119409143808000000e+12
9.500000000000000000e+00 1.093741772800000000e+12
1.000000000000000000e+01 1.092346970112000000e+12
1.050000000000000000e+01 1.061349097472000000e+12
1.100000000000000000e+01 1.066781245440000000e+12
1.150000000000000000e+01 1.069156270080000000e+12
1.200000000000000000e+01 1.056607764480000000e+12
1.250000000000000000e+01 1.039820652544000000e+12
1.300000000000000000e+01 1.027444703232000000e+12
1.350000000000000000e+01 1.020400762880000000e+12
1.400000000000000000e+01 1.016558190592000000e+12
1.450000000000000000e+01 1.012320829440000000e+12
1.500000000000000000e+01 1.014720626688000000e+12
1.550000000000000000e+01 1.004928040960000000e+11
1.600000000000000000e+01 9.632935116800000000e+10
1.650000000000000000e+01 9.924331929600000000e+10
1.700000000000000000e+01 9.107883622400000000e+10
1.800000000000000000e+01 6.270406656000000000e+10
1.900000000000000000e+01 5.687592960000000000e+10
2.000000000000000000e+01 4.775423590400000000e+10
2.100000000000000000e+01 3.865003622400000000e+10
2.200000000000000000e+01 3.744034816000000000e+10
2.300000000000000000e+01 3.094115737600000000e+10
2.400000000000000000e+01 3.366648832000000000e+10
2.500000000000000000e+01 3.607612620800000000e+10
2.600000000000000000e+01 2.664099020800000000e+10
2.700000000000000000e+01 2.412531507200000000e+10
2.800000000000000000e+01 2.228508672000000000e+10
2.900000000000000000e+01 1.918483865600000000e+10
3.000000000000000000e+01 2.330236723200000000e+10
3.100000000000000000e+01 2.198646988800000000e+10
3.200000000000000000e+01 1.794886656000000000e+10
3.300000000000000000e+01 1.885028556800000000e+10
3.400000000000000000e+01 2.058885939200000000e+10
3.500000000000000000e+01 1.736471347200000000e+10
3.600000000000000000e+01 1.250428825600000000e+10
3.700000000000000000e+01 1.074666086400000000e+10
3.800000000000000000e+01 1.139104153600000000e+10
3.900000000000000000e+01 1.083802726400000000e+10
4.000000000000000000e+01 9.262403584000000000e+09
4.100000000000000000e+01 1.021973094400000000e+10
4.200000000000000000e+01 8.345079808000000000e+09
4.300000000000000000e+01 8.213030912000000000e+09
4.400000000000000000e+01 8.481733632000000000e+09
4.500000000000000000e+01 7.196414976000000000e+09
4.600000000000000000e+01 7.077224960000000000e+09
4.700000000000000000e+01 6.979784192000000000e+09
4.800000000000000000e+01 6.721568256000000000e+09
4.900000000000000000e+01 6.288964096000000000e+09
5.000000000000000000e+01 6.228727296000000000e+09
5.150000000000000000e+01 6.373372416000000000e+09
5.300000000000000000e+01 5.743362048000000000e+09
5.450000000000000000e+01 5.697358336000000000e+09
5.600000000000000000e+01 5.606838272000000000e+09
5.750000000000000000e+01 5.269556224000000000e+09
5.900000000000000000e+01 1.650490368000000000e+09
6.000000000000000000e+01 1.643743488000000000e+09
6.100000000000000000e+01 1.634953344000000000e+09
6.200000000000000000e+01 1.632686464000000000e+09
6.300000000000000000e+01 1.625391232000000000e+09
6.500000000000000000e+01 1.627743232000000000e+09
6.700000000000000000e+01 5.043817600000000000e+08
